NMEA2000 PGN Message Log
Generated by Lumitec Poco Tester
Export Time: 2025-08-19 14:57:08
Total Messages: 99

Active Filters:
Source Filter: 0xE
Destination Filter: 0xE
Filter Logic: OR

================================================================================

Timestamp	PGN	Message Name	Pri	Src	Dst	Len	Data
14:56:01.457	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:03.958	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:06.457	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:08.958	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:11.457	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:13.957	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:16.457	126993	Heartbeat	7	0E	FF	8	reserved: 17179869183.00, equipmentStatus: 3.00, controller2State: 3.00, controller1State: 3.00, sequenceCounter: 7.00, dataTransmitOffset: 600.00 s [60 EA 07 FF FF FF FF FF]
14:56:16.458	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:18.958	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:21.457	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:23.957	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:26.457	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:28.957	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:31.458	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:33.957	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:35.857	60928	Iso Address Claim	6	0E	FF	8	arbitraryAddressCapable: 1.00, industryGroup: 4.00, systemInstance: 0.00, deviceClass: 126.00, spare: 0.00, deviceFunction: 130.00, deviceInstanceUpper: 0.00, deviceInstanceLower: 0.00, manufacturerCode: 1512.00, uniqueNumber: 34025.00 [E9 84 00 BD 00 82 FC C0]
14:56:36.157	59904	Iso Request	6	08	0E	3	pgn: 126996.00 [14 F0 01]
14:56:36.158	126996	Product Information	6	0E	FF	134	fastPacketData: 29675223109744908.00, fastPacketSequenceCounter: 185.00 [B9 0B 39 16 4C 75 6D 69 74 65 63 20 50 6F 63 6F FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 34 2E 32 2D 61 30 2D 36 39 2D 67 39 37 37 30 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 34 2E 42 2D 4A 54 41 47 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 75 6E 6B 6E 6F 77 6E FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF 02 01]
14:56:36.457	127501	Binary Switch Bank Statu	3	0E	FF	8	indicator28: 3.00, indicator27: 3.00, indicator26: 3.00, indicator25: 3.00, indicator24: 3.00, indicator23: 3.00, indicator22: 3.00, indicator21: 3.00, indicator20: 3.00, indicator19: 3.00, indicator18: 3.00, indicator17: 3.00, indicator16: 3.00, indicator15: 0.00, indicator14: 0.00, indicator13: 0.00, indicator12: 0.00, indicator11: 0.00, indicator10: 0.00, indicator9: 0.00, indicator8: 0.00, indicator7: 0.00, indicator6: 0.00, indicator5: 0.00, indicator4: 0.00, indicator3: 0.00, indicator2: 0.00, indicator1: 3.00, instance: 0.00 [00 03 00 00 C0 FF FF FF]
14:56:36.858	126208	Group Function	3	08	0E	11	Function Code: 0, Target PGN: 130330, Priority: 255, Number of Parameters: 255, Field 255: 255, Field 255: 255 [00 1A FD 01 FF FF FF FF FF FF 00]
14:56:36.858	59904	Iso Request	6	08	0E	3	pgn: 130847.00 [1F FF 01]
14:56:36.859	130330	Lighting System Setting	7	0E	FF	25	fastPacketData: 32767016138703120.00, fastPacketSequenceCounter: 225.00 [E1 0E 01 4C 75 6D 69 74 65 63 20 50 6F 63 6F 00 00 20 00 10 01 E9 84 00 00]
14:56:36.860	59392	Iso Acknowledgement	6	0E	08	8	pgn: 130847.00, reserved: 16777215.00, control: 1.00 [01 FF FF FF FF 1F FF 01]
14:56:37.257	126208	Group Function	3	08	0E	11	Function Code: 0, Target PGN: 130566, Priority: 255, Number of Parameters: 255, Field 255: 255, Field 255: 255 [00 06 FE 01 FF FF FF FF FF FF 00]
