NMEA2000 PGN Message Log
Generated by Lumitec Poco Tester
Export Time: 2025-08-19 14:23:50
Total Messages: 188

Active Filters:
Source Filter: 0x5C
Destination Filter: 0x5C
Filter Logic: OR

================================================================================

Timestamp	PGN	Message Name	Pri	Src	Dst	Len	Data
14:23:11.759	59392	Iso Acknowledgement	    6	5C	08	8	pgn: 130847.00, reserved: 16777215.00, control: 1.00 [01 FF FF FF FF 1F FF 01]
14:23:12.057	126208	Group Function	        3	08	5C	11	Function Code: 0, Target PGN: 130566, Priority: 255, Number of Parameters: 255, Field 255: 255, Field 255: 255 [00 06 FE 01 FF FF FF FF FF FF 00]
14:23:12.060	130566	Lighting Program	    7	5C	FF	23	Program ID: 0, Program Type: Unknown (5), Parameter 1: 0X01, Parameter 2: 0X4F, Parameter 3: 0X66, Parameter 4: 0X66, Parameter 5: 0X10, Parameter 6: 0X01, Parameter 7: 0X41, Parameter 8: 0X6C, Parameter 9: 0X6C, Parameter 10: 0X20, Parameter 11: 0X6C, Parameter 12: 0X69, Parameter 13: 0X67, Parameter 14: 0X68, Parameter 15: 0X74, Parameter 16: 0X73, Parameter 17: 0X20, Parameter 18: 0X6F, Parameter 19: 0X66, Parameter 20: 0X66, Parameter 21: 0X00 [00 05 01 4F 66 66 10 01 41 6C 6C 20 6C 69 67 68 74 73 20 6F 66 66 00]
14:23:12.062	130566	Lighting Program	    7	5C	FF	47	Program ID: 1, Program Type: Unknown (7), Parameter 22: 0X01, Parameter 23: 0X53, Parameter 24: 0X6F, Parameter 25: 0X6C, Parameter 26: 0X69, Parameter 27: 0X64, Parameter 28: 0X26, Parameter 29: 0X01, Parameter 30: 0X43, Parameter 31: 0X79, Parameter 32: 0X63, Parameter 33: 0X6C, Parameter 34: 0X65, Parameter 35: 0X20, Parameter 36: 0X74, Parameter 37: 0X68, Parameter 38: 0X72, Parameter 39: 0X6F, Parameter 40: 0X75, Parameter 41: 0X67, Parameter 42: 0X68, Parameter 43: 0X20, Parameter 44: 0X63, Parameter 45: 0X6F, Parameter 46: 0X6C, Parameter 47: 0X6F, Parameter 48: 0X72, Parameter 49: 0X73, Parameter 50: 0X20, Parameter 51: 0X61, Parameter 52: 0X74, Parameter 53: 0X20, Parameter 54: 0X61, Parameter 55: 0X20, Parameter 56: 0X66, Parameter 57: 0X69, Parameter 58: 0X78, Parameter 59: 0X65, Parameter 60: 0X64, Parameter 61: 0X20, Parameter 62: 0X72, Parameter 63: 0X61, Parameter 64: 0X74, Parameter 65: 0X65, Parameter 66: 0X0B [01 07 01 53 6F 6C 69 64 26 01 43 79 63 6C 65 20 74 68 72 6F 75 67 68 20 63 6F 6C 6F 72 73 20 61 74 20 61 20 66 69 78 65 64 20 72 61 74 65 0B]
14:23:12.064	130566	Lighting Program	    7	5C	FF	50	Program ID: 2, Program Type: Unknown (6), Parameter 67: 0X01, Parameter 68: 0X46, Parameter 69: 0X61, Parameter 70: 0X64, Parameter 71: 0X65, Parameter 72: 0X2A, Parameter 73: 0X01, Parameter 74: 0X46, Parameter 75: 0X61, Parameter 76: 0X64, Parameter 77: 0X65, Parameter 78: 0X73, Parameter 79: 0X20, Parameter 80: 0X74, Parameter 81: 0X6F, Parameter 82: 0X20, Parameter 83: 0X62, Parameter 84: 0X6C, Parameter 85: 0X61, Parameter 86: 0X63, Parameter 87: 0X6B, Parameter 88: 0X20, Parameter 89: 0X61, Parameter 90: 0X73, Parameter 91: 0X20, Parameter 92: 0X63, Parameter 93: 0X79, Parameter 94: 0X63, Parameter 95: 0X6C, Parameter 96: 0X69, Parameter 97: 0X6E, Parameter 98: 0X67, Parameter 99: 0X20, Parameter 100: 0X74, Parameter 101: 0X68, Parameter 102: 0X72, Parameter 103: 0X6F, Parameter 104: 0X75, Parameter 105: 0X67, Parameter 106: 0X68, Parameter 107: 0X20, Parameter 108: 0X63, Parameter 109: 0X6F, Parameter 110: 0X6C, Parameter 111: 0X6F, Parameter 112: 0X72, Parameter 113: 0X73, Parameter 114: 0X07 [02 06 01 46 61 64 65 2A 01 46 61 64 65 73 20 74 6F 20 62 6C 61 63 6B 20 61 73 20 63 79 63 6C 69 6E 67 20 74 68 72 6F 75 67 68 20 63 6F 6C 6F 72 73 07]
14:23:12.067	130566	Lighting Program	    7	5C	FF	34	Program ID: 3, Program Type: Unknown (8), Parameter 115: 0X01, Parameter 116: 0X53, Parameter 117: 0X74, Parameter 118: 0X72, Parameter 119: 0X6F, Parameter 120: 0X62, Parameter 121: 0X65, Parameter 122: 0X18, Parameter 123: 0X01, Parameter 124: 0X53, Parameter 125: 0X74, Parameter 126: 0X72, Parameter 127: 0X6F, Parameter 128: 0X62, Parameter 129: 0X65, Parameter 130: 0X73, Parameter 131: 0X20, Parameter 132: 0X74, Parameter 133: 0X68, Parameter 134: 0X72, Parameter 135: 0X6F, Parameter 136: 0X75, Parameter 137: 0X67, Parameter 138: 0X68, Parameter 139: 0X20, Parameter 140: 0X63, Parameter 141: 0X6F, Parameter 142: 0X6C, Parameter 143: 0X6F, Parameter 144: 0X72, Parameter 145: 0X73, Parameter 146: 0X0F [03 08 01 53 74 72 6F 62 65 18 01 53 74 72 6F 62 65 73 20 74 68 72 6F 75 67 68 20 63 6F 6C 6F 72 73 0F]
14:23:12.157	130566	Lighting Program	    7	5C	FF	67	Program ID: 4, Program Type: Unknown (17), Parameter 147: 0X01, Parameter 148: 0X4D, Parameter 149: 0X75, Parameter 150: 0X73, Parameter 151: 0X69, Parameter 152: 0X63, Parameter 153: 0X20, Parameter 154: 0X46, Parameter 155: 0X72, Parameter 156: 0X65, Parameter 157: 0X71, Parameter 158: 0X75, Parameter 159: 0X65, Parameter 160: 0X6E, Parameter 161: 0X63, Parameter 162: 0X79, Parameter 163: 0X30, Parameter 164: 0X01, Parameter 165: 0X43, Parameter 166: 0X6F, Parameter 167: 0X6C, Parameter 168: 0X6F, Parameter 169: 0X72, Parameter 170: 0X20, Parameter 171: 0X74, Parameter 172: 0X68, Parameter 173: 0X65, Parameter 174: 0X20, Parameter 175: 0X6C, Parameter 176: 0X69, Parameter 177: 0X67, Parameter 178: 0X68, Parameter 179: 0X74, Parameter 180: 0X73, Parameter 181: 0X20, Parameter 182: 0X62, Parameter 183: 0X61, Parameter 184: 0X73, Parameter 185: 0X65, Parameter 186: 0X64, Parameter 187: 0X20, Parameter 188: 0X6F, Parameter 189: 0X6E, Parameter 190: 0X20, Parameter 191: 0X74, Parameter 192: 0X68, Parameter 193: 0X65, Parameter 194: 0X20, Parameter 195: 0X6D, Parameter 196: 0X75, Parameter 197: 0X73, Parameter 198: 0X69, Parameter 199: 0X63, Parameter 200: 0X73, Parameter 201: 0X20, Parameter 202: 0X66, Parameter 203: 0X72, Parameter 204: 0X65, Parameter 205: 0X71, Parameter 206: 0X75, Parameter 207: 0X65, Parameter 208: 0X6E, Parameter 209: 0X63, Parameter 210: 0X79, Parameter 211: 0X07 [04 11 01 4D 75 73 69 63 20 46 72 65 71 75 65 6E 63 79 30 01 43 6F 6C 6F 72 20 74 68 65 20 6C 69 67 68 74 73 20 62 61 73 65 64 20 6F 6E 20 74 68 65 20 6D 75 73 69 63 73 20 66 72 65 71 75 65 6E 63 79 07]
14:23:12.159	130566	Lighting Program	    7	5C	FF	83	Program ID: 5, Program Type: Unknown (17), Parameter 212: 0X01, Parameter 213: 0X4D, Parameter 214: 0X75, Parameter 215: 0X73, Parameter 216: 0X69, Parameter 217: 0X63, Parameter 218: 0X20, Parameter 219: 0X41, Parameter 220: 0X6D, Parameter 221: 0X70, Parameter 222: 0X6C, Parameter 223: 0X69, Parameter 224: 0X74, Parameter 225: 0X75, Parameter 226: 0X64, Parameter 227: 0X65, Parameter 228: 0X40, Parameter 229: 0X01, Parameter 230: 0X43, Parameter 231: 0X6F, Parameter 232: 0X6C, Parameter 233: 0X6F, Parameter 234: 0X72, Parameter 235: 0X20, Parameter 236: 0X74, Parameter 237: 0X68, Parameter 238: 0X65, Parameter 239: 0X20, Parameter 240: 0X6C, Parameter 241: 0X69, Parameter 242: 0X67, Parameter 243: 0X68, Parameter 244: 0X74, Parameter 245: 0X73, Parameter 246: 0X20, Parameter 247: 0X62, Parameter 248: 0X61, Parameter 249: 0X73, Parameter 250: 0X65, Parameter 251: 0X64, Parameter 252: 0X20, Parameter 253: 0X6F, Parameter 254: 0X6E, Parameter 255: 0X20, Parameter 256: 0X74, Parameter 257: 0X68, Parameter 258: 0X65, Parameter 259: 0X20, Parameter 260: 0X6D, Parameter 261: 0X75, Parameter 262: 0X73, Parameter 263: 0X69, Parameter 264: 0X63, Parameter 265: 0X27, Parameter 266: 0X73, Parameter 267: 0X20, Parameter 268: 0X61, Parameter 269: 0X6D, Parameter 270: 0X70, Parameter 271: 0X6C, Parameter 272: 0X69, Parameter 273: 0X74, Parameter 274: 0X75, Parameter 275: 0X64, Parameter 276: 0X65, Parameter 277: 0X20, Parameter 278: 0X63, Parameter 279: 0X79, Parameter 280: 0X63, Parameter 281: 0X6C, Parameter 282: 0X69, Parameter 283: 0X6E, Parameter 284: 0X67, Parameter 285: 0X20, Parameter 286: 0X63, Parameter 287: 0X6F, Parameter 288: 0X6C, Parameter 289: 0X6F, Parameter 290: 0X72, Parameter 291: 0X73, Parameter 292: 0X07 [05 11 01 4D 75 73 69 63 20 41 6D 70 6C 69 74 75 64 65 40 01 43 6F 6C 6F 72 20 74 68 65 20 6C 69 67 68 74 73 20 62 61 73 65 64 20 6F 6E 20 74 68 65 20 6D 75 73 69 63 27 73 20 61 6D 70 6C 69 74 75 64 65 20 63 79 63 6C 69 6E 67 20 63 6F 6C 6F 72 73 07]
14:23:12.161	130566	Lighting Program	    7	5C	FF	55	Program ID: 101, Program Type: Unknown (14), Parameter 293: 0X01, Parameter 294: 0X43, Parameter 295: 0X6F, Parameter 296: 0X6C, Parameter 297: 0X6F, Parameter 298: 0X72, Parameter 299: 0X20, Parameter 300: 0X43, Parameter 301: 0X68, Parameter 302: 0X61, Parameter 303: 0X6E, Parameter 304: 0X67, Parameter 305: 0X65, Parameter 306: 0X27, Parameter 307: 0X01, Parameter 308: 0X42, Parameter 309: 0X6C, Parameter 310: 0X65, Parameter 311: 0X6E, Parameter 312: 0X64, Parameter 313: 0X73, Parameter 314: 0X20, Parameter 315: 0X62, Parameter 316: 0X65, Parameter 317: 0X74, Parameter 318: 0X77, Parameter 319: 0X65, Parameter 320: 0X65, Parameter 321: 0X6E, Parameter 322: 0X20, Parameter 323: 0X63, Parameter 324: 0X6F, Parameter 325: 0X6C, Parameter 326: 0X6F, Parameter 327: 0X72, Parameter 328: 0X73, Parameter 329: 0X20, Parameter 330: 0X69, Parameter 331: 0X6E, Parameter 332: 0X20, Parameter 333: 0X74, Parameter 334: 0X68, Parameter 335: 0X65, Parameter 336: 0X20, Parameter 337: 0X73, Parameter 338: 0X65, Parameter 339: 0X71, Parameter 340: 0X75, Parameter 341: 0X65, Parameter 342: 0X6E, Parameter 343: 0X63, Parameter 344: 0X65, Parameter 345: 0X0F [65 0E 01 43 6F 6C 6F 72 20 43 68 61 6E 67 65 27 01 42 6C 65 6E 64 73 20 62 65 74 77 65 65 6E 20 63 6F 6C 6F 72 73 20 69 6E 20 74 68 65 20 73 65 71 75 65 6E 63 65 0F]
14:23:12.257	59904	Iso Request	            6	08	5C	3	pgn: 130847.00 [1F FF 01]
14:23:12.260	59392	Iso Acknowledgement	    6	5C	08	8	pgn: 130847.00, reserved: 16777215.00, control: 1.00 [01 FF FF FF FF 1F FF 01]
14:23:12.657	126208	Group Function	        3	08	5C	11	Function Code: 0, Target PGN: 130565, Priority: 255, Number of Parameters: 255, Field 255: 255, Field 255: 255 [00 05 FE 01 FF FF FF FF FF FF 00]
14:23:12.659	130565	Lighting Color Sequence	7	5C	FF	30	Sequence ID: 0, Color Count: 4, Color 1: RGB(0,255,132), Color 2: RGB(0,0,0), Color 3: RGB(200,1,0), Color 4: RGB(42,255,0), Color 5: RGB(0,200,2), Color 6: RGB(255,33,21), Color 7: RGB(0,0,200), Color 8: RGB(3,154,255), Color 9: RGB(220,0,0) [00 04 00 FF 84 00 00 00 C8 01 00 2A FF 00 00 C8 02 FF 21 15 00 00 C8 03 9A FF DC 00 00 C8]
14:23:12.662	130565	Lighting Color Sequence	7	5C	FF	23	Sequence ID: 1, Color Count: 3 [01 03 00 F0 FF 6D 00 00 C8 01 00 FF 00 00 00 C8 02 00 00 FF 00 00 C8]
14:23:12.664	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 2, Color Count: 1, Color 1: RGB(0,255,255), Color 2: RGB(128,0,0) [02 01 00 FF FF 80 00 00 C8]
14:23:12.756	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 3, Color Count: 1, Color 1: RGB(0,255,0), Color 2: RGB(0,0,0) [03 01 00 FF 00 00 00 00 C8]
14:23:12.759	130565	Lighting Color Sequence	7	5C	FF	16	Sequence ID: 4, Color Count: 2, Color 1: RGB(0,255,15), Color 2: RGB(43,0,0), Color 3: RGB(200,1,99), Color 4: RGB(255,60,0) [04 02 00 FF 0F 2B 00 00 C8 01 63 FF 3C 00 00 C8]
14:23:12.761	59904	Iso Request	            6	08	5C	3	pgn: 130847.00 [1F FF 01]
14:23:12.763	59392	Iso Acknowledgement	    6	5C	08	8	pgn: 130847.00, reserved: 16777215.00, control: 1.00 [01 FF FF FF FF 1F FF 01]
14:23:12.765	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 5, Color Count: 1, Color 1: RGB(0,255,128), Color 2: RGB(0,0,0) [05 01 00 FF 80 00 00 00 C8]
14:23:12.767	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 6, Color Count: 1, Color 1: RGB(0,255,192), Color 2: RGB(0,0,0) [06 01 00 FF C0 00 00 00 C8]
14:23:12.769	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 7, Color Count: 1, Color 1: RGB(0,255,255), Color 2: RGB(0,0,0) [07 01 00 FF FF 00 00 00 C8]
14:23:12.771	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 8, Color Count: 1, Color 1: RGB(0,192,255), Color 2: RGB(0,0,0) [08 01 00 C0 FF 00 00 00 C8]
14:23:12.773	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 9, Color Count: 1, Color 1: RGB(0,128,255), Color 2: RGB(0,0,0) [09 01 00 80 FF 00 00 00 C8]
14:23:12.857	130565	Lighting Color Sequence	7	5C	FF	9	Sequence ID: 10, Color Count: 1, Color 1: RGB(0,64,255), Color 2: RGB(0,0,0) [0A 01 00 40 FF 00 00 00 C8]
